id_corretor,sk_house,id_visita,dt_visita,hr_visita,price,predicted_price_70,partner_3p_supply,house_address,house_zipcode,house_neighborhood,house_city,house_lat,house_lng,floor,house_bathrooms,house_bedrooms,house_suites,house_garages,house_type,house_total_area,sk_condo,name,days_published,os,vb,last_price_down,previous_price_variation,date,monday_status,sale_price_agreed
12144,893238811,32201888,2025-06-16,18:00,650000,683198,,Rua Caiubí,05010-000,Perdizes,São Paulo,-23.5381266,-46.675211,750000,2,2,1,2,Apartamento,60,5064,893238811-643.0168941246604IMG9205.jpg,36,0,12,2025-06-03,-0.1333,,,
12144,894368283,32158966,2025-06-14,13:15,439000,440504,,Rua Doutor Cesário Mota Júnior,01221-020,Vila Buarque,São Paulo,-23.5464834,-46.6488622,560000,1,2,0,0,Apartamento,62,463510,894368283-437.1666435790793MG0329.JPG,507,0,41,2024-11-19,-0.0539,,,
12144,894694679,32159000,2025-06-14,13:45,420000,445269,,Rua Doutor Cesário Mota Júnior,01302-000,Vila Buarque,São Paulo,-23.5465699,-46.6492519,500000,1,2,0,0,Apartamento,62,,894694679-429.51834969149337IMG5689.jpg,200,0,33,2024-11-26,-0.16,,,
12144,894451743,32158250,2025-06-14,12:00,450000,377192,,Rua Doutor Cesário Mota Júnior,01221-020,Vila Buarque,São Paulo,-23.5434081,-46.6488076,550000,1,2,0,0,Apartamento,71,,894451743-97.1208418382573IMG6713.jpg,435,3,59,2024-06-19,-0.1,2025-02-10,Compra e Venda Concluídas,430000
12144,894826374,32195938,2025-06-14,15:15,450000,423723,SantaSales,Rua Luís Gama,01519-010,Cambuci,São Paulo,-23.560282,-46.6219146,430000,1,2,0,1,Apartamento,49,,894826374-101.064914749234621b11c4e7-1031-43a8-b75e-09e154060a8b-LEAD3P-4a217194-b685-443a-a1c2-831424ce5d76.jpg,90,0,3,2025-05-18,-0.0233,,,
12144,894791721,32156421,2025-06-14,16:30,350000,313301,SpecialImóveis,Avenida Cipriano Rodrigues,03361-010,Vila Formosa,São Paulo,-23.5753276,-46.5293212,350000,1,3,0,1,Apartamento,71,,894791721-194.99187005933894343c1fa0-c99c-43c1-a8d6-a70014688003-LEAD3P-95ef9f79-f31d-4762-9ca5-e3df2ce0ac8c.jpeg,94,0,2,,,,,
22696,893285066,32004236,2025-06-03,13:15,411033,405783,,Rua Visconde de Inhaúma,04145-030,Vila da Saúde,São Paulo,-23.6167732,-46.6315955,411033,2,1,1,1,Apartamento,35,19424,893285066-598.5547238524344IMG6667.JPG,38,0,5,,,,,
22696,894747988,32157975,2025-06-13,14:30,570000,586683,,Rua Dias de Toledo,04143-030,Vila da Saúde,São Paulo,-23.6147305,-46.6348821,625000,2,2,1,1,Apartamento,50,,894747988-536.3066565909087DSC03413.jpg,139,0,16,2025-05-20,-0.0172,,,
22696,894537074,32076041,2025-06-06,13:00,460000,523988,,Rua Galeazzo Alessi,04305-050,Vila Monte Alegre,São Paulo,-23.627763,-46.6321537,540000,2,2,1,1,Apartamento,68,,894537074-844.9836156976787IMG6612.jpeg,340,0,32,2025-05-01,-0.0417,,,
22696,894941384,32174544,2025-06-13,15:15,610000,597398,,Rua Dias de Toledo,04143-030,Vila da Saúde,São Paulo,-23.6140248,-46.6332355,610000,2,2,1,1,Apartamento,56,,894941384-897.2144433533053DSC7737.JPG,9,0,4,,,,,
22696,894926471,32157452,2025-06-13,13:30,620000,484991,,Rua Professor Aprígio Gonzaga,04303-001,Vila da Saúde,São Paulo,-23.6246283,-46.6338766,620000,2,2,1,2,Apartamento,63,,894926471-711.1817471766532DSC0132.jpeg,14,0,6,,,,,
22696,894892595,32128025,2025-06-09,16:30,820000,799615,,Rua Gonçalo da Cunha,04140-040,Chácara Inglesa,São Paulo,-23.6076086,-46.6301563,900000,2,2,1,1,Apartamento,65,558129,894892595-606.2935832755296DSC9602.JPG,38,0,5,2025-05-27,-0.2,,,
22696,893157063,32004480,2025-06-03,13:45,435000,418448,,Rua Visconde de Inhaúma,04145-030,Vila da Saúde,São Paulo,-23.616535,-46.6315556,440000,2,1,1,1,Apartamento,38,19424,893157063-580.7112673601237semttulo1.jpg,1721,0,8,2025-04-21,-0.0225,,,
22696,893413622,32128945,2025-06-09,17:15,600000,582200,,Rua Dom Constantino Barradas,04134-110,Vila Gumercindo,São Paulo,-23.6077524,-46.6213002,620000,2,2,1,2,Apartamento,66,1247,893413622-922.223594726864QuintoAndarImovel1of50.jpg,249,0,11,2025-02-17,-0.0323,,,
22696,894218081,31950280,2025-06-03,21:30,610000,442636,,Avenida Bosque da Saúde,04142-081,Saúde,São Paulo,-23.6116828,-46.629993,550000,2,2,0,1,Apartamento,55,,894218081-912.6549232355532DSC00645.jpg,649,2,33,2023-10-01,-0.0109,2025-05-26,Canceladas em negociação,550000
22696,894871445,32001276,2025-06-04,12:00,550000,391807,FlowImoveis,Rua dos Jacintos,04049-050,Mirandópolis,São Paulo,-23.6072879,-46.6420806,550000,1,1,0,1,Apartamento,44,,894871445-264.8572426770503503243a0a-293e-45aa-8fbe-be4dd440284f-LEAD3P-f9138914-89e2-4ef0-89e9-c6c0ff9e42fa.jpg,64,0,4,,,,,
31881,894927792,32023967,2025-06-04,13:00,383000,146713,,Rua Francisco José da Silva,05726-100,Vila Andrade,São Paulo,-23.6263565,-46.7406496,365000,1,1,0,1,Apartamento,13,,894927792-249.0037092535245602.jpg,13,0,2,,,,,
31881,894928649,32056217,2025-06-06,20:45,1490000,1184876,,Rua David Ben Gurion,05634-001,Jardim Monte Kemel,São Paulo,-23.6082983,-46.7345846,1649000,2,3,1,2,CasaCondominio,92,470747,894928649-339.57624846606740W3A8607297.jpg,16,0,1,2025-06-05,-0.0964,,,
31881,894525395,32002482,2025-06-03,12:30,480000,561862,2APImóveis,Rua Marie Nader Calfat,05713-520,Panamby,São Paulo,-23.6287983,-46.7296046,530000,2,2,1,1,Apartamento,72,,894525395-395.42803040612111.jpg,280,0,8,2025-04-24,-0.0625,,,
31881,893569769,31999258,2025-06-03,12:00,480000,470261,,Rua Marie Nader Calfat,05713-520,Jardim Ampliação,São Paulo,-23.6285584,-46.7296423,450000,2,2,1,1,Apartamento,60,96500,893569769-331.0991870544455WhatsAppImage20220228at13.31.58.jpeg,1201,2,5,,,2025-06-04,Propostas Ongoing,430000
31881,893794705,32154807,2025-06-10,18:45,850000,847690,Panamby,Rua Leonardo Cerveira Varandas,05705-270,Panamby,São Paulo,-23.6254943,-46.7202341,760000,3,3,1,2,Apartamento,110,,893794705-154.14915970969457DSC0038.jpg,976,1,26,2025-04-08,-0.0116,2024-10-08,Canceladas em negociação,890000
31881,894879039,32056238,2025-06-09,12:30,365000,358663,Imobz,Rua Celso Ramos,05734-080,Vila Andrade,São Paulo,-23.6265412,-46.7461728,349000,1,2,0,1,Apartamento,47,,894879039-688.070686067121692167844-0a42-4e30-a673-7c3d7aa976b2-LEAD3P-b47768dd-5d3b-449e-a5f9-913d37f53866.jpg,58,0,3,,,,,
31881,894185532,32025723,2025-06-04,13:30,360000,353733,,Rua Francisco José da Silva,05726-100,Vila Andrade,São Paulo,-23.6263814,-46.7406525,360000,1,1,0,1,Apartamento,38,24903,894185532-825.3397570137579batchIMG0303.jpg,676,2,18,2025-05-29,-0.0441,2024-02-05,Canceladas pós Aceite,355000
29981,893228308,32194758,2025-06-12,14:15,500000,479967,,Rua Soares de Avellar,04306-020,Vila Monte Alegre,São Paulo,-23.6298776,-46.6403083,430000,2,2,0,1,Apartamento,65,18982,893228308-913.3954594328928QuintoAndar.JPG,1605,0,16,2025-06-12,-0.1304,,,
32325,894945701,32097482,2025-06-07,13:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12771,894871232,32185833,2025-06-14,14:45,1890000,1891776,3Quadras,Rua Urimonduba,04530-080,Itaim Bibi,São Paulo,-23.5782519,-46.6729378,1890000,3,3,1,1,Apartamento,135,,894871232-28.087705411048212b1471ff0-5315-4a91-bc4e-417b1c5308e0-LEAD3P-d2f38b3b-4797-4b63-b4dc-1c55934bb8b0.jpg,63,0,1,,,,,
21027,894916829,32068647,2025-06-06,18:00,350000,433135,,Rua Catete,30431-089,Barroca,Belo Horizonte,-19.9339755,-43.9646466,350000,1,3,0,1,Apartamento,113,,894916829-274.3351750512545GAB85301.jpg,15,2,11,,,2025-06-09,Propostas em validação,315000
20820,894799610,32180546,2025-06-13,14:00,2180000,1756892,ViverMorumbi,Rua Diego de Castilho,05704-070,Jardim Fonte do Morumbi,São Paulo,-23.6297031,-46.721839,2400000,5,3,3,3,Apartamento,237,,894799610-312.4282755764955424ea49d7-a4a6-41f3-bd37-e30c7d9528dd-LEAD3P-2866f518-13f6-4cfe-a1ab-f5c24a18aeb0.jpeg,94,0,1,2025-06-04,-0.0917,,,
32346,894523759,32020890,2025-06-04,14:30,1375000,1315249,,Rua São Vicente de Paulo,01229-010,Santa Cecilia,São Paulo,-23.537669,-46.6559826,1500000,3,3,1,1,Apartamento,175,1834,894523759-212.17928636523442IMG6968.jpg,359,0,7,2025-05-26,-0.0179,,,
32346,894601382,32152258,2025-06-11,13:45,600000,600261,,Rua da Contagem,04146-100,Vila do Bosque,São Paulo,-23.6193922,-46.6332324,725000,2,3,1,1,Casa,106,512362,894601382-147.4319554615998IMG8979.JPG,292,0,7,2025-03-31,-0.0566,,,
32346,894693890,32175367,2025-06-11,15:00,590000,661286,,Rua Alves Guimarães,05410-000,Pinheiros,São Paulo,-23.5605844,-46.675089,760000,1,1,0,1,StudioOuKitchenette,34,,894693890-374.0842037349662DSCF8347copy.jpg,200,0,1,2025-05-30,-0.0328,,,
32346,894862816,32156134,2025-06-14,12:00,395000,391760,,Rua Galeno de Castro,04696-040,Jurubatuba,São Paulo,-23.6657569,-46.7051799,426000,1,2,0,1,Apartamento,44,,894862816-820.317087150483820250408132310.jpg,65,3,13,2025-04-10,-0.0728,2025-06-10,Propostas Ongoing,363000
32346,893928029,32182730,2025-06-12,11:00,610000,731212,,Rua Doutor Laerte Setúbal,05665-010,Vila Suzana,São Paulo,-23.6207957,-46.7330383,900000,4,4,2,4,Apartamento,241,263890,893928029-802.6036134907913apto5.jpg,875,0,2,2025-06-06,-0.0081,,,
32346,894739350,32136004,2025-06-11,12:30,610000,585411,,Rua Caucaia,04147-100,Vila do Bosque,São Paulo,-23.6216929,-46.6291231,660000,2,2,1,1,Casa,144,,894739350-497.0502380310319tempImagesh57Lj.jpg,145,0,3,2025-02-20,-0.0758,,,
32346,894932386,32028809,2025-06-04,13:30,1100000,1049374,C2Imob,Rua Doutor Brasílio Machado,01230-010,Santa Cecilia,São Paulo,-23.537697,-46.658597,1100000,2,3,1,2,Apartamento,130,,894932386-782.3883739823293a9385257-5dfa-4704-b157-f81b378eab3c-LEAD3P-f7ddf232-1c41-4481-b52e-71a6d57a4c22.jpeg,15,0,1,,,,,
32346,894693879,32175561,2025-06-11,15:30,485000,514921,,Rua Alves Guimarães,05410-000,Pinheiros,São Paulo,-23.5605844,-46.675089,590000,1,1,0,1,StudioOuKitchenette,26,,894693879-142.92042938585868IMG6825.jpg,200,0,1,2025-03-24,-0.1491,,,
32346,894881019,32200388,2025-06-14,11:30,360000,350713,,Rua Galeno de Castro,04696-040,Jurubatuba,São Paulo,-23.6657569,-46.7051799,385000,1,2,0,1,Apartamento,40,,894881019-44.25812411705543IMG1864.JPG,56,0,13,2025-06-12,-0.0217,,,
32903,894811328,32015794,2025-06-03,13:15,610000,619954,,Rua Marina Crespi,03112-090,Mooca,São Paulo,-23.5564807,-46.6046212,645000,2,3,1,1,Apartamento,72,14729,894811328-580.0032571434168IMG5747.jpg,93,0,3,2025-05-26,-0.0543,,,
32903,894894494,32194314,2025-06-12,14:00,400000,380841,,Rua Curuçá,02120-001,Vila Maria,São Paulo,-23.5137445,-46.5896835,430000,1,2,0,1,Apartamento,42,557869,894894494-803.6906636543846QAaa2.jpg,37,0,5,2025-05-07,-0.0698,,,
32903,894061644,32083171,2025-06-07,14:00,650000,656599,,Rua Bento Frias,05423-050,Pinheiros,São Paulo,-23.5735853,-46.7023783,700000,1,1,0,1,Apartamento,38,275391,894061644-232.2221467119104316052024IMG0002COPIMG0002.jpg,392,1,11,2025-05-26,-0.0226,2025-05-09,Canceladas em negociação,545000
32903,894468443,32073714,2025-06-06,11:00,400000,431124,,Rua Júlio de Mesquita Filho,09120-190,Parque Gerassi,Santo André,-23.6773092,-46.4923138,424000,3,4,1,2,Casa,159,485507,894468443-330.1678919883968GDS4748.JPG,417,2,14,2024-10-29,-0.0371,2025-06-06,Propostas Ongoing,368000
32903,893457372,32130166,2025-06-09,14:30,315000,309118,,Rua Professor Higino Vera,03977-008,Fazenda da Juta,São Paulo,-23.6196535,-46.4845528,260000,2,2,0,2,Casa,110,,893457372-743.6081013316124IMG4864.jpg,1330,3,100,2025-01-24,-0.0469,2024-02-14,Canceladas em negociação,314000
32903,893514488,32088005,2025-06-12,21:00,860000,941655,,Rua Alberto de Oliveira,01333-040,Bela Vista,São Paulo,-23.5650497,-46.6461109,1000000,4,2,2,2,Casa,115,234368,893514488-805.8001399424396MG9676.JPG,1238,1,49,2024-08-13,-0.0058,2025-02-11,Canceladas em negociação,731000
32903,894845484,32155310,2025-06-11,13:30,780000,624546,,Rua Desembargador Andrade Pinto,03451-040,Parque Maria Luiza,São Paulo,-23.5587972,-46.5197123,780000,2,3,1,2,Apartamento,84,51251,894845484-796.3594995180733DSC1186.jpg,84,0,1,,,,,
32903,894948265,32155498,2025-06-11,14:00,750000,618734,EticImoveis,Rua Desembargador Andrade Pinto,03451-040,Parque Maria Luiza,São Paulo,-23.5587972,-46.5197123,750000,1,3,1,2,Apartamento,84,,894948265-299.80274572833645e6861614-71bb-449e-8835-651e936df497-LEAD3P-b0823570-3b31-46fe-a2f0-7be0eb4dd7e0.jpg,7,0,2,,,,,
32903,894903305,32134232,2025-06-13,18:00,320000,322939,,Rua Ida Boschetti,02205-010,Vila Medeiros,São Paulo,-23.4896489,-46.590026,320000,1,2,0,1,Apartamento,55,,894903305-783.5862992816177MG8616.jpg,35,0,5,,,,,
32903,894919996,32157439,2025-06-11,20:30,760000,635658,,Rua Desembargador Andrade Pinto,03451-040,Parque Maria Luiza,São Paulo,-23.5587972,-46.5197123,760000,1,3,1,2,Apartamento,82,,894919996-602.469493836625522199961.jpg,21,0,3,,,,,
32313,893246245,32015658,2025-06-03,16:30,680000,622365,,Rua Gregório Serrão,04106-040,Vila Mariana,São Paulo,-23.5825322,-46.6352978,670000,2,2,0,2,Apartamento,69,10948,893246245-932.9105984594426DSC0174.jpg,1472,0,23,2025-05-15,-0.0811,,,
32313,893667064,32175498,2025-06-11,16:00,320000,313219,,Avenida Serafim Gonçalves Pereira,02179-000,Parque Novo Mundo,São Paulo,-23.5188632,-46.5678958,320000,1,2,0,1,Apartamento,50,40966,893667064-882.993792170888IMG97382.jpg,186,0,22,,,,,
32313,894505868,32180759,2025-06-12,12:00,729000,642517,,Rua Rodolfo Belz,05639-010,Jardim Lar Sao Paulo,São Paulo,-23.6089443,-46.7426169,795000,2,2,2,2,Apartamento,85,,894505868-645.4720374545237IMG2953.jpg,378,2,26,2025-05-12,-0.0135,2025-05-17,Pós CCV Hub CT,650000
32313,894685879,32084600,2025-06-06,17:30,390000,398459,,Rua Doutor Melo Alves,01417-010,Cerqueira César,São Paulo,-23.5586996,-46.6678346,390000,1,1,0,0,StudioOuKitchenette,25,497175,894685879-728.0539347268984DSCF7279copy.jpg,211,1,6,,,2025-04-12,Canceladas em negociação,312000
32313,894685885,32084717,2025-06-06,18:30,350000,384166,,Rua Doutor Melo Alves,01417-010,Cerqueira César,São Paulo,-23.5586996,-46.6678346,425000,1,1,0,0,StudioOuKitchenette,25,497175,894685885-867.6234093237217DSCF7233copy.jpg,211,0,1,2025-06-04,-0.0541,,,
32313,894685880,32084629,2025-06-06,18:00,360000,398166,,Rua Doutor Melo Alves,01417-010,Cerqueira César,São Paulo,-23.5586996,-46.6678346,390000,1,1,0,0,StudioOuKitchenette,25,497175,894685880-580.9647209175599DSCF7257copy.jpg,211,0,8,2025-05-12,-0.027,,,
32313,894490121,32098238,2025-06-07,14:00,425000,408795,,Rua Cristiano Viana,05411-002,Cerqueira César,São Paulo,-23.5529615,-46.681371,4500000,1,1,0,0,StudioOuKitchenette,26,398046,894490121-901.3658992800081IMG0435.JPG,379,0,1,2025-05-23,-0.0482,,,
22635,894318614,32195789,2025-06-13,15:00,510000,433121,,Avenida Doutor Altino Arantes,04042-034,Vila Clementino,São Paulo,-23.6029446,-46.6450307,550000,1,1,1,1,Apartamento,44,,894318614-200.86479548800918J4B0625.jpg,564,0,15,2024-06-18,-0.0476,,,
22635,894700005,32196972,2025-06-14,14:45,410000,443944,,Alameda Jaú,01420-002,Jardim Paulista,São Paulo,-23.5571476,-46.6653303,450000,1,1,0,1,StudioOuKitchenette,31,,894700005-54.61710112029416620250124.jpg,137,1,9,2025-01-28,-0.0889,2025-01-30,Canceladas em negociação,400000
22635,893225548,32141755,2025-06-11,17:30,550000,569298,,Rua Borges Lagoa,04038-001,Vila Clementino,São Paulo,-23.5968615,-46.6435955,550000,1,2,0,2,Apartamento,60,10992,893225548-941.3391875934038IMG0314.jpg,36,2,10,,,2025-06-11,Propostas Ongoing,523000
22635,893225548,32116469,2025-06-09,15:00,550000,569298,,Rua Borges Lagoa,04038-001,Vila Clementino,São Paulo,-23.5968615,-46.6435955,550000,1,2,0,2,Apartamento,60,10992,893225548-941.3391875934038IMG0314.jpg,36,2,10,,,2025-06-11,Propostas Ongoing,523000
22635,894653592,32015965,2025-06-03,14:45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22635,894653592,32014911,2025-06-03,14:15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22635,894144219,32201783,2025-06-16,18:00,550000,551284,,Rua Três de Maio,04044-020,Vila Clementino,São Paulo,-23.6007769,-46.6423633,400000,1,2,0,1,Apartamento,55,5023,894144219-391.86380110387734IMG2419.jpeg,701,0,26,2025-03-28,-0.0833,,,
22635,894144219,32141714,2025-06-11,17:00,550000,551284,,Rua Três de Maio,04044-020,Vila Clementino,São Paulo,-23.6007769,-46.6423633,400000,1,2,0,1,Apartamento,55,5023,894144219-391.86380110387734IMG2419.jpeg,701,0,26,2025-03-28,-0.0833,,,
22635,893033076,32200987,2025-06-14,12:30,560000,507179,,Rua Afonso Celso,04119-000,Vila Mariana,São Paulo,-23.6006516,-46.6348539,600000,1,1,0,1,Apartamento,46,15872,893033076-627.15267809298955andar1.jpg,438,0,10,2025-05-20,-0.0508,,,
22635,892975880,32196079,2025-06-13,17:00,1045000,994952,,Rua Potenji,04139-020,Vila Mariana,São Paulo,-23.605673,-46.6358759,1045000,3,2,1,2,Apartamento,84,30748,892975880-278.4885153214507rpotenji1.jpg,4,0,0,,,,,
22635,893816492,32048452,2025-06-05,17:30,960000,828207,,Rua Guarujá,04052-110,Mirandópolis,São Paulo,-23.6113774,-46.6424387,980000,3,3,1,2,Apartamento,117,,893816492-178.15803987424428DSC9274.jpg,949,0,8,2024-11-07,-0.0281,,,
22635,894463805,32038111,2025-06-04,18:00,920000,956075,,Rua Doutor Francisco José Longo,04140-060,Chácara Inglesa,São Paulo,-23.6066595,-46.6298878,910000,4,4,1,2,Apartamento,134,,894463805-76.0765947781404317926631763805179267917921881639142178581650.jpg,392,1,15,2025-04-24,-0.0213,2024-08-04,Canceladas pós Aceite,870000
22635,894944742,32126873,2025-06-09,16:30,500000,440849,,Rua Santa Cruz,04121-000,Vila Mariana,São Paulo,-23.5971315,-46.6288273,500000,1,2,0,1,Apartamento,61,16658,894944742-547.9378507491998IMG4447.jpg,8,0,1,,,,,
22635,892889697,32016153,2025-06-03,13:45,990000,1053282,,Rua Doutor Francisco José Longo,04140-060,Chácara Inglesa,São Paulo,-23.606938,-46.6304164,1100000,2,3,1,2,Apartamento,136,31452,892889697-900.5492341720216MG0001.JPG,1996,0,4,2024-06-24,-0.0833,,,
22635,893480214,32049180,2025-06-05,18:45,1250000,1094783,,Rua Doutor Nogueira Martins,04143-020,Saúde,São Paulo,-23.6147781,-46.6331839,1150000,4,4,1,3,Apartamento,126,,893480214-994.0628150442875QuintoAndarr.jpg,1298,0,36,2025-04-15,-0.0213,,,
22635,894700007,32196954,2025-06-14,14:15,420000,439880,,Alameda Jaú,01420-002,Jardim Paulista,São Paulo,-23.5571476,-46.6653303,450000,1,1,1,1,StudioOuKitchenette,31,,894700007-737.376752413832025012421.jpg,137,0,6,2025-01-28,-0.0667,,,
22635,892828660,32047733,2025-06-05,17:00,920000,938283,,Rua Guaruja,04052-110,Mirandópolis,São Paulo,-23.611294,-46.6422308,992000,2,3,1,2,Apartamento,117,165184,892828660-369.72848926336035andar2.jpg,304,0,17,2024-11-19,-0.0726,,,
22635,893489993,32126946,2025-06-09,17:00,550000,598045,,Rua Engenheiro José Sá Rocha,04126-020,Vila Mariana,São Paulo,-23.5987564,-46.6331222,500000,1,2,0,1,Apartamento,53,6850,893489993-774.104323442674920211202123308.jpg,1289,0,7,2025-01-30,-0.0984,,,
16811,894410471,32174678,2025-06-13,15:45,2450000,2273759,,Rua Gabriele D8217annunzio,04619-000,Campo Belo,São Paulo,-23.619656,-46.6800789,2450000,4,3,3,2,Apartamento,143,,894410471-223.3717755028495Sala2.jpg,467,1,6,2025-01-31,-0.0577,2025-05-29,Canceladas em negociação,2100000
27725,892986492,32070351,2025-06-06,11:00,364000,313784,,Rua Deputado Emílio Carlos,06028-005,Vila Campesina,Osasco,-23.5413575,-46.7702015,378000,1,1,1,1,Apartamento,34,19753,892986492-127.2703217647938MKA7260.jpg,46,1,8,2025-06-01,-0.0082,2025-06-09,Pós CCV Hub CT,350000
27725,892986492,32130503,2025-06-09,17:45,364000,313784,,Rua Deputado Emílio Carlos,06028-005,Vila Campesina,Osasco,-23.5413575,-46.7702015,378000,1,1,1,1,Apartamento,34,19753,892986492-127.2703217647938MKA7260.jpg,46,1,8,2025-06-01,-0.0082,2025-06-09,Pós CCV Hub CT,350000
27725,894716883,32014356,2025-06-04,13:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
32351,894900593,32188200,2025-06-14,13:30,1300000,1069537,Revenda,Rua Cristiano Viana,05411-001,Pinheiros,São Paulo,-23.5570633,-46.6790977,1300000,2,2,1,3,Apartamento,65,,894900593-977.38979735802434c8df1d9-a688-4598-b27b-b2af7c8f0564-LEAD3P-2849ce88-3bf2-457f-b3cf-cf5e61d9dfe5.jpg,22,0,0,,,,,
32321,894883752,32102310,2025-06-09,13:45,750000,661974,,Avenida Aprígio Bezerra da Silva,06763-040,Chácara Agrindus,Taboão da Serra,-23.6082382,-46.7667093,750000,2,3,1,2,Apartamento,112,,894883752-270.3263823038445Pbj151.jpg,52,1,5,,,2025-06-10,Canceladas em negociação,620000
32321,894923253,32131702,2025-06-09,19:00,740000,646399,,Avenida Aprígio Bezerra da Silva,06763-040,Chácara Agrindus,Taboão da Serra,-23.608937,-46.767029,760000,2,3,1,2,Apartamento,110,218198,894923253-394.85630515860794IMG0497.jpg,6,1,5,2025-06-07,-0.0263,2025-06-11,Propostas em validação,740000
32321,894923253,32176056,2025-06-11,15:15,740000,646399,,Avenida Aprígio Bezerra da Silva,06763-040,Chácara Agrindus,Taboão da Serra,-23.608937,-46.767029,760000,2,3,1,2,Apartamento,110,218198,894923253-394.85630515860794IMG0497.jpg,6,1,5,2025-06-07,-0.0263,2025-06-11,Propostas em validação,740000
32321,894923253,32126996,2025-06-09,14:15,740000,646399,,Avenida Aprígio Bezerra da Silva,06763-040,Chácara Agrindus,Taboão da Serra,-23.608937,-46.767029,760000,2,3,1,2,Apartamento,110,218198,894923253-394.85630515860794IMG0497.jpg,6,1,5,2025-06-07,-0.0263,2025-06-11,Propostas em validação,740000
32321,894278868,32199223,2025-06-17,21:30,390000,338068,,Rua José Maciel Neto,06764-040,Jardim Maria Rosa,Taboão da Serra,-23.6119613,-46.7676125,320000,1,2,0,1,Apartamento,68,208959,894278868-700.7726841638654apto1de41.jpg,601,3,34,,,2025-05-23,Canceladas em negociação,350000
32321,894527229,32177302,2025-06-16,13:30,600000,456968,,Rua Argentina,06756-330,Cidade Intercap,Taboão da Serra,-23.6078528,-46.7766003,636000,3,2,1,2,Casa,120,498828,894527229-641.360855043237654.jpg,355,0,5,2025-05-30,-0.049,,,
32321,894937612,32151768,2025-06-11,21:00,330000,316837,,Avenida José Dini,06763-015,Chácara Agrindus,Taboão da Serra,-23.6107682,-46.7633591,350000,2,2,0,1,Apartamento,70,,894937612-77.16432555105368IMG9557.jpg,11,0,2,2025-06-05,-0.0571,,,
32321,894768488,32196006,2025-06-14,12:00,440000,433328,,Rua Sebastião Annunciatto,05527-040,Jardim Celeste,São Paulo,-23.5984305,-46.7559807,451000,3,3,1,2,CasaCondominio,130,547179,894768488-933.3575220542431IMG3283.jpg,128,0,36,2025-04-28,-0.0112,,,
18171,894495410,32046666,2025-06-07,13:00,420000,402432,DG7,Rua Coronel Paulo Souza Barros,05596-120,Jardim Pinheiros,São Paulo,-23.5834277,-46.7475281,460000,2,2,0,1,Casa,75,,894495410-649.545773455181122eec7b2-d472-4e6f-a6ce-e04548a9b40e-LEAD3P-5a78da6d-d81a-4be6-a6f9-8b9b0df1df96.,389,4,66,2025-03-27,-0.0233,2025-06-10,Propostas Ongoing,380000
18171,894495410,32154347,2025-06-10,13:30,420000,402432,DG7,Rua Coronel Paulo Souza Barros,05596-120,Jardim Pinheiros,São Paulo,-23.5834277,-46.7475281,460000,2,2,0,1,Casa,75,,894495410-649.545773455181122eec7b2-d472-4e6f-a6ce-e04548a9b40e-LEAD3P-5a78da6d-d81a-4be6-a6f9-8b9b0df1df96.,389,4,66,2025-03-27,-0.0233,2025-06-10,Propostas Ongoing,380000
29536,894942741,32069906,2025-06-09,19:00,540000,424284,Revenda,Rua Doutor Luiz Migliano,05711-001,Jardim Monte Kemel,São Paulo,-23.619281,-46.7439997,540000,1,2,0,2,Apartamento,55,,894942741-792.7918397800688ee07227e-3caa-4904-9355-3c0bbafca982-LEAD3P-41e371fe-b11b-49ac-a2cd-eda3e146f802.jpg,10,0,1,,,,,
29536,894888451,32132874,2025-06-09,16:30,420000,386575,,Rua Dankmar Adler,05641-110,Vila Suzana,São Paulo,-23.6184633,-46.7371022,420000,1,2,0,1,Apartamento,45,547035,894888451-604.5809250526476IMG7939.JPG,47,0,3,,,,,
29536,894888451,32132326,2025-06-09,17:00,420000,386575,,Rua Dankmar Adler,05641-110,Vila Suzana,São Paulo,-23.6184633,-46.7371022,420000,1,2,0,1,Apartamento,45,547035,894888451-604.5809250526476IMG7939.JPG,47,0,3,,,,,
