id_corretor,sk_house,id_visita,dt_visita,hr_visita,price,predicted_price_70,partner_3p_supply,house_address,house_zipcode,house_neighborhood,house_city,house_lat,house_lng,first_price,house_bathrooms,house_bedrooms,house_suites,house_garages,house_type,house_total_area,sk_condo,name,days_published,os,vb,last_price_down,previous_price_variation,date,monday_status,sale_price_agreed,similar listing 1,similar listing 2,similar listing 3,similar listing 4,similar listing 5,similar listing 6,similar listing 7,similar listing 8,similar listing 9,similar listing info 1,similar listing info 2,similar listing info 3,similar listing info 4,similar listing info 5,similar listing info 6,similar listing info 7,similar listing info 8,similar listing info 9
12773,894740796,32181524,6/12/2025,12:00,255000,242112,,Avenida Doutor Francisco Ranieri,02435-061,Lauzane Paulista,São Paulo,-23.477929,-46.6445312,255000,1,2,0,1,Apartamento,51,18611,894740796-524.0274636997258IMG3967.jpg,67,1,11,,,2025-06-11,Propostas Ongoing,220000,893664710,894930521,894381193,894775942,894781861,893059073,893432934,893597827,893951197,"2. Mesma rua / 893664710-811.5512496917921IMG1732.JPG / 55 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Doutor Francisco Ranieri, Lauzane Paulista - São Paulo / 285000 /  / Redução recente / Muitas visitas","2. Mesma rua / 894930521-36.1606168916751546f03a33a-9046-4ea6-84b5-0314dd132a50-LEAD3P-80baf7f8-08af-45f9-b21f-296018c2353d.jpg / 51 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Doutor Francisco Ranieri, Lauzane Paulista - São Paulo / 280000 /  /  / ","3. Menos de 500m / 894381193-683.88390678225816811931.jpg / 50 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Geneve, Lauzane Paulista - São Paulo / 260000 /  /  / Muitas visitas","3. Menos de 500m / 894775942-495.59437233636874IMG8688.jpg / 55 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida João Pessoa, Lauzane Paulista - São Paulo / 280000 / Super preço /  / Muitas visitas","3. Menos de 500m / 894781861-308.2288023502196720818611.jpg / 50 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida João Pessoa, Lauzane Paulista - São Paulo / 280000 / Super preço /  / ","4. Menos de 1500m / 893059073-982.838676801611520200413144626.jpg / 44 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Salvador Pela, Lauzane Paulista - São Paulo / 275000 / Super preço / Redução recente / Muitas visitas","4. Menos de 1500m / 893432934-317.575822815120973293414.jpg / 48 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Conselheiro Moreira de Barros, Lauzane Paulista - São Paulo / 285000 /  /  / ","4. Menos de 1500m / 893597827-6.533124880248931IMG3734.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida João Pessoa, Lauzane Paulista - São Paulo / 258000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 893951197-693.9407697588279MG3183.jpg / 56 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida do Guacá, Lauzane Paulista - São Paulo / 270000 / Super preço /  / Muitas visitas"
12741,894880801,32213278,6/16/2025,17:00,435000,451832,,Avenida do Anastácio,05119-000,São Domingos,São Paulo,-23.4881456,-46.7383105,470000,2,3,1,1,Apartamento,63,200642,894880801-915.8943167004908DSC0493.jpg,63,,,6/4/2025,-0.0745,45818,Pós CCV,435000,0,0,0,0,0,0,0,0,0,,,,,,,,,
32328,893963142,32183564,6/15/2025,15:00,540000,510354,,Rua Doutor Nogueira Martins,04143-020,Vila da Saúde,São Paulo,-23.6142002,-46.6311531,625000,2,2,0,1,Apartamento,60,,893963142-467.03401516209186MG1662.jpg,848,0,42,5/22/2025,-0.0357,,,,894527859,894585866,894671749,894703580,894669692,894831902,893381145,893651625,894618441,"2. Mesma rua / 894527859-402.9389095244235IMG7147.JPG / 67 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Doutor Nogueira Martins, Vila da Saúde - São Paulo / 445000 / Super preço / Redução recente / ","2. Mesma rua / 894585866-337.12011576408395ae8564db-3a0c-419a-8349-d61469670d62-LEAD3P-13250d9a-3ebd-4b1e-bf99-864585606cfa.JPG / 61 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Doutor Nogueira Martins, Vila da Saúde - São Paulo / 595000 /  /  / ","2. Mesma rua / 894671749-889.452881561220896c9ddab-e152-450c-9647-bf41a9f86280-LEAD3P-685e1da3-f28e-45ac-ac22-383d1878a956.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Doutor Nogueira Martins, Vila da Saúde - São Paulo / 540000 /  /  / ","2. Mesma rua / 894703580-532.7008074898644IMG6601.jpeg / 62 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Doutor Nogueira Martins, Vila da Saúde - São Paulo / 585000 /  /  / ","2. Mesma rua / 894669692-438.786662883538DSC02848.jpg / 55 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Doutor Nogueira Martins, Vila da Saúde - São Paulo / 530000 /  /  / Muitas visitas","2. Mesma rua / 894831902-425.4985727133608e2ab3135-7ae6-4185-af59-a6851365c75a-LEAD3P-ea32bd6e-a7b4-4428-b75b-c04b73f5e531.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Doutor Nogueira Martins, Vila da Saúde - São Paulo / 560000 /  /  / ","3. Menos de 500m / 893381145-689.0498766360475DSC7150.jpg / 62 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Catulo da Paixão Cearense, Vila da Saúde - São Paulo / 560000 /  /  / Muitas visitas","3. Menos de 500m / 893651625-635.823112498266395A7022.jpg / 59 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Avenida Bosque da Saúde, Vila da Saúde - São Paulo / 480000 /  /  / Muitas visitas","3. Menos de 500m / 894618441-611.85154086342471d62d3b2-3816-4b79-998c-337ce8c2717b-LEAD3P-82b29e28-ff1f-4217-9a7a-f795f6a29bcc.jpg / 62 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Lomas Valentinas, Vila da Saúde - São Paulo / 530000 / Super preço /  / Muitas visitas"
22635,894895280,32272367,6/18/2025,13:45,865000,826394,,Rua Domingos de Santa Maria,04311-040,Vila Guarani (zona Sul),São Paulo,-23.6313968,-46.6340966,880000,1,2,1,3,Casa,100,,894895280-187.81860269532157IMG6681.jpg,45,0,2,5/28/2025,-0.0281,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
26252,893010519,32332203,6/21/2025,15:30,495000,470069,,R. Alexandre Leví,03216-050,Cambuci,São Paulo,-23.5587142,-46.6212569,500000,2,3,1,1,Apartamento,68,40447,893010519-35.3352422780404118012020MG3395.jpg,482,0,3,6/19/2025,-0.0444,,,,893120777,894142317,894113736,894182865,894336007,894843057,894896595,894896618,892826276,"2. Mesma rua / 893120777-750.2554769001706MG9235.JPG / 67 m² | 3quarto(s) | 3 ban. | 1 vaga(s) / Rua Alexandre Levi, Cambuci - São Paulo / 435000 / Super preço /  / Muitas visitas","2. Mesma rua / 894142317-655.0403026180458MG9140.jpg / 61 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Alexandre Levi, Cambuci - São Paulo / 450000 /  /  / ","3. Menos de 500m / 894113736-741.5653404889603Tratadas102507.jpg / 72 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Alexandre Levi, Cambuci - São Paulo / 500000 / Super preço /  / Muitas visitas","2. Mesma rua / 894182865-192.68985300338315MG8525.JPG / 62 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Alexandre Levi, Cambuci - São Paulo / 430000 / Super preço /  / Muitas visitas","2. Mesma rua / 894336007-882.2241634811628Tratadas094921.jpg / 64 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Alexandre Levi, Cambuci - São Paulo / 525000 /  /  / Muitas visitas","2. Mesma rua / 894843057-564.205040225638IMG7989.jpeg / 62 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Alexandre Levi, Cambuci - São Paulo / 520000 /  /  / ","3. Menos de 500m / 894896595-3.342711962358913702e6b6a-9613-4fd3-b1b1-dfd8237e1aae-LEAD3P-143f28e0-e22a-4131-8316-1076d6e056ec.jpg / 61 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Alexandre Levi, Cambuci - São Paulo / 551200 /  /  / ","2. Mesma rua / 894896618-553.57839183547735236699b-aa96-4127-a808-04035c70b8ad-LEAD3P-4d058e0a-6b5e-4400-b455-6abf4d6ff22e.jpg / 60 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Alexandre Levi, Cambuci - São Paulo / 456500 /  /  / ","3. Menos de 500m / 892826276-445.91837697308137MCD7603.jpg / 67 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Alexandre Levi, Cambuci - São Paulo / 470000 / Super preço /  / Muitas visitas"
12741,894313767,32185229,6/12/2025,13:30,410000,508900,,Avenida Brigadeiro Luís Antônio,01318-000,Bela Vista,São Paulo,-23.5534403,-46.6384633,500000,1,2,0,0,Apartamento,80,121339,894313767-845.4769102242722DSC9197.jpg,572,0,4,12/26/2024,-0.0238,,,,893476085,894060947,894137377,894557877,894706648,894764858,892877492,892899413,893827957,"3. Menos de 500m / 893476085-546.288356330207813112021IMG0697.jpg / 79 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Avenida Brigadeiro Luís Antônio, Bela Vista - São Paulo / 400000 /  /  / Muitas visitas","3. Menos de 500m / 894060947-80.9662507439610371.jpg / 74 m² | 2quarto(s) | 2 ban. | 0 vaga(s) / Rua Major Diogo, Bela Vista - São Paulo / 420000 /  /  / Muitas visitas","1. Mesmo Condomínio / 894137377-843.0270039077016DSC05378.jpg / 72 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Maria Paula, Bela Vista - São Paulo / 400000 /  /  / ","2. Mesma rua / 894557877-466.21812153061313d13f70bc-7bde-4435-8f06-768a750b2062-LEAD3P-fa296c13-f4e2-4459-ab0c-376cdb22722e.jpg / 77 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Maria Paula, Bela Vista - São Paulo / 425000 /  /  / ","3. Menos de 500m / 894706648-399.77634511740666IMG0036.jpg / 86 m² | 4quarto(s) | 2 ban. | 0 vaga(s) / Avenida Brigadeiro Luís Antônio, Bela Vista - São Paulo / 360000 / Super preço /  / Muitas visitas","3. Menos de 500m / 894764858-879.317733717405DSC4220.jpg / 86 m² | 2quarto(s) | 2 ban. | 0 vaga(s) / Rua Maria Paula, Bela Vista - São Paulo / 470000 / Super preço /  / ","1. Mesmo Condomínio / 892877492-458.15079966141970001892877495729.46443025442440001892877492827.839536207606DSC0233.jpg / 73 m² | 3quarto(s) | 2 ban. | 0 vaga(s) / Rua Maria Paula, Bela Vista - São Paulo / 450000 / Super preço /  / Muitas visitas","2. Mesma rua / 892899413-601.828906589731IMG5145.jpg / 70 m² | 2quarto(s) | 2 ban. | 0 vaga(s) / Rua Dona Maria Paula, Bela Vista - São Paulo / 450000 /  /  / ","3. Menos de 500m / 893827957-847.9472912329726SITE2996.jpg / 75 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Avenida Brigadeiro Luís Antônio, Bela Vista - São Paulo / 430000 / Super preço / Redução recente / Muitas visitas"
12793,894626374,32220070,6/14/2025,12:30,390000,371704,,Avenida Júlio Buono,02201-000,Vila Gustavo,São Paulo,-23.4857828,-46.5921518,400000,2,2,1,1,Apartamento,55,441229,894626374-353.6557738364677411.jpg,272,0,17,1/15/2025,-0.05,,,,894537806,892940743,894671353,893064242,0,0,0,0,0,"4. Menos de 1500m / 894537806-449.68269930427726IMG7444.jpg / 55 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Júlio Buono, Vila Gustavo - São Paulo / 345000 /  /  / ","2. Mesma rua / 892940743-827.901190739695311.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Júlio Buono, Vila Gustavo - São Paulo / 435000 /  /  / Muitas visitas","3. Menos de 500m / 894671353-738.9425131828551cd32b20-033f-4081-89cb-19eff44a0dc9-LEAD3P-5eca1074-7a0d-4595-bf0e-55fcfdde7347.JPEG / 47 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Major Dantas Cortez, Vila Gustavo - São Paulo / 430000 / Super preço /  / ","3. Menos de 500m / 893064242-279.0079582235778IMG20200428WA0303.jpg / 59 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua José Osvaldo, Vila Gustavo - São Paulo / 380000 /  /  / ",,,,,
32458,894847366,32273587,6/17/2025,21:00,740000,758194,,Rua São Paulo,09530-211,Santa Paula,São Caetano do Sul,-23.622341,-46.5687127,780000,2,2,1,2,Apartamento,80,127675,894847366-156.5385737753796IMG5512.jpg,65,0,15,6/15/2025,-0.0513,,,,894633149,894829735,894957371,894827346,894871773,894550330,894550352,894596983,0,"1. Mesmo Condomínio / 894633149-963.03115919448031000103250.jpg / 78 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua São Paulo, Santa Paula - São Caetano do Sul / 745000 /  /  / ","2. Mesma rua / 894829735-306.14934874082724IMG6670.JPG / 92 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua São Paulo, Santa Paula - São Caetano do Sul / 840000 /  /  / ","3. Menos de 500m / 894957371-760.07840499454119.JPG / 77 m² | 2quarto(s) | 3 ban. | 2 vaga(s) / Rua Nossa Senhora de Fátima, Santa Paula - São Caetano do Sul / 675000 /  /  / ","4. Menos de 1500m / 894827346-941.1208934928549IMG2312.jpg / 90 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Alameda São Caetano, Santa Paula - São Caetano do Sul / 737000 / Super preço /  / ","5. Mesmo bairro / 894871773-96.40423437337853160.JPG / 71 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Alegre, Santa Paula - São Caetano do Sul / 745000 /  /  / Muitas visitas","5. Mesmo bairro / 894550330-499.144846922109520240716111125.jpg / 70 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Alegre, Santa Paula - São Caetano do Sul / 825000 /  /  / Muitas visitas","5. Mesmo bairro / 894550352-454.96620575556824IMG2535.jpg / 70 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Alegre, Santa Paula - São Caetano do Sul / 840000 /  /  / ","5. Mesmo bairro / 894596983-253.0582859995995811.jpg / 70 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Alegre, Santa Paula - São Caetano do Sul / 769000 /  /  / Muitas visitas",
32346,894900077,32258945,6/18/2025,21:00,640000,589931,,Rua Jacaracanga,03358-140,Vila Formosa,São Paulo,-23.5675994,-46.5494792,650000,1,2,0,1,Apartamento,48,,894900077-998.4637900705299MG0067.jpg,44,0,1,6/5/2025,-0.0154,,,,894674006,894793068,894950408,894771586,894869938,894903805,893792704,894202644,894249169,"3. Menos de 500m / 894674006-14.14408412137269Foto1.jpg / 44 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Templários, Vila Formosa - São Paulo / 520000 /  /  / ","3. Menos de 500m / 894793068-974.43089402242327c7a180c-e837-4713-83fc-a8b9b15c1de4-LEAD3P-3f4593e8-e1e0-439f-88c0-5317fe6fd482.jpg / 44 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Templários, Vila Formosa - São Paulo / 520000 /  /  / ","3. Menos de 500m / 894950408-999.5940975668644QuintoAndar2.jpg / 51 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua São Marinho, Vila Formosa - São Paulo / 544000 / Super preço / Redução recente / ","4. Menos de 1500m / 894771586-29.5755054107131884d0ee870-9c0e-4dbd-9f9d-090c8bcd297b-LEAD3P-e962827c-b015-4604-b06d-4d4fa49ac813.jpeg / 50 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Alves de Almeida, Vila Formosa - São Paulo / 530000 /  /  / ","4. Menos de 1500m / 894869938-369.26951139163566IMG2688.jpg / 55 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Praça Luigi Faccio, Vila Formosa - São Paulo / 560000 /  /  / ","4. Menos de 1500m / 894903805-714.080256781420856ab7485-f679-4e0a-8131-cb6df2ffd8b3-LEAD3P-575917a6-ce64-4c1e-a9cc-8f3d1487f195.jpg / 55 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Montemagno, Vila Formosa - São Paulo / 600000 /  /  / ","4. Menos de 1500m / 893792704-505.92837375491416IMG9789.JPG / 55 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Angá, Vila Formosa - São Paulo / 632000 /  /  / Muitas visitas","4. Menos de 1500m / 894202644-399.2748579871831IMG3687.JPG / 52 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Iru, Vila Formosa - São Paulo / 550000 /  /  / ","4. Menos de 1500m / 894249169-647.6719115653069IMG7610.jpg / 54 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Bimbarra, Vila Formosa - São Paulo / 710000 /  /  / Muitas visitas"
17019,894949311,32180506,6/12/2025,17:00,469000,423494,DG7,Rua Manuel Jacinto,05624-001,Vila Morse,São Paulo,-23.5947507,-46.7277055,469000,1,3,0,1,Apartamento,64,,894949311-879.16635786084717cd81c5d-b6e4-4927-9b96-d06c0faea367-LEAD3P-5e66c528-a89c-4b9b-bb64-7c071e102f2f.,11,0,5,,,,,,894879823,0,0,0,0,0,0,0,0,"2. Mesma rua / 894879823-23.002655936503412IMG7787.jpg / 64 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Rua Manuel Jacinto, Vila Morse - São Paulo / 430000 /  /  / Muitas visitas",,,,,,,,
16811,892852296,32197599,6/15/2025,21:00,300000,305879,,Rua Dom Salomão Ferraz,05729-140,Vila Andrade,São Paulo,-23.6352527,-46.7395399,300000,1,2,0,1,Apartamento,56,10207,892852296-588.1315759688439DSC2500.jpg,51,0,1,,,,,,892839916,893031740,892810020,892821857,893200511,893212913,894091320,894457673,893929141,"1. Mesmo Condomínio / 892839916-363.22074424571025DSC0068.jpg / 55 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Dom Salomão Ferraz, Vila Andrade - São Paulo / 335000 /  /  / ","1. Mesmo Condomínio / 893031740-843.282004464903IMG1657.jpg / 60 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Dom Salomão Ferraz, Vila Andrade - São Paulo / 290000 / Super preço /  / Muitas visitas","1. Mesmo Condomínio / 892810020-121.21674545075933DSC0069.JPG / 57 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Dom Salomão Ferras, Vila Andrade - São Paulo / 300000 / Super preço /  / Muitas visitas","1. Mesmo Condomínio / 892821857-620.79070402268385andar1.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Dom Salomão Ferraz, Vila Andrade - São Paulo / 295000 / Super preço /  / ","1. Mesmo Condomínio / 893200511-932.38141072561871S2A4981.JPG / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Dom Salomão Ferraz, Vila Andrade - São Paulo / 330000 /  /  / ","1. Mesmo Condomínio / 893212913-705.5465484014346batchIMG4599.jpg / 55 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Dom Salomão Ferraz, Vila Andrade - São Paulo / 285000 / Super preço /  / Muitas visitas","1. Mesmo Condomínio / 894091320-59.49487728163349apto.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Dom Salomão Ferraz, Vila Andrade - São Paulo / 300000 /  /  / Muitas visitas","1. Mesmo Condomínio / 894457673-469.7275527283475IMG9029.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Dom Salomão Ferraz, Vila Andrade - São Paulo / 330000 /  /  / Muitas visitas","2. Mesma rua / 893929141-636.2620059892491QA2.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Dom Salomão Ferraz, Vila Andrade - São Paulo / 330000 /  /  / Muitas visitas"
32338,894218755,32328880,6/21/2025,12:00,245000,245120,,Rua Basílio Viana Júnior,03382-040,Vila Formosa,São Paulo,-23.5808098,-46.5354258,230000,1,2,0,0,Apartamento,48,266302,894218755-18.21199934402873IMG93312.jpg,660,1,15,6/5/2025,-0.0213,45469,Canceladas em negociação,190000,894460427,894633571,894641509,894350561,894350570,894350574,894350579,894622403,0,"4. Menos de 1500m / 894460427-491.0897223829958011.jpg / 55 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Avenida João Xxiii, Vila Formosa - São Paulo / 260000 /  /  / Muitas visitas","4. Menos de 1500m / 894633571-215.1292559895198DSC0302AprimoradoNR.jpg / 50 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Alves de Almeida, Vila Formosa - São Paulo / 270000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894641509-218.7129662024131MG9802.jpg / 49 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Avenida Montemagno, Vila Formosa - São Paulo / 269000 / Super preço /  / ","5. Mesmo bairro / 894350561-699.0472971480717Ale012.jpg / 45 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Gonçalo Coelho, Vila Formosa - São Paulo / 269000 /  /  / ","5. Mesmo bairro / 894350570-357.047464575037DSC0069.jpg / 45 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Gonçalo Coelho, Vila Formosa - São Paulo / 269000 / Super preço /  / ","5. Mesmo bairro / 894350574-612.9524848730838IMG6718.JPG / 45 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Gonçalo Coelho, Vila Formosa - São Paulo / 279000 / Super preço /  / ","5. Mesmo bairro / 894350579-941.0878536925726DSC0098.jpg / 45 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Gonçalo Coelho, Vila Formosa - São Paulo / 279000 / Super preço /  / ","5. Mesmo bairro / 894622403-177.494140398899IMG3360.jpg / 41 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Arapaçu, Vila Formosa - São Paulo / 270000 / Super preço /  / ",
30918,894891811,32170449,6/11/2025,17:00,750000,719886,,Alameda Barão de Limeira,01202-002,Campos Elíseos,São Paulo,-23.5290744,-46.6516112,715000,2,3,1,1,Apartamento,140,,894891811-952.7799913129877MG0578.jpg,52,0,5,,,,,,892810790,893976738,894577379,894880459,0,0,0,0,0,"2. Mesma rua / 892810790-109.39546318190374DSC0031.jpg / 140 m² | 4quarto(s) | 2 ban. | 1 vaga(s) / Alameda Barão Limeira, Campos Elíseos - São Paulo / 750000 / Super preço /  / Muitas visitas","2. Mesma rua / 893976738-992.6583210519372MG7432.jpg / 130 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Alameda Barão de Limeira, Campos Elíseos - São Paulo / 600000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894577379-205.126258852594844520e7d5-9796-4133-b6c5-a60b030ba9a1-LEAD3P-1afd7bd7-1753-420a-9237-b21461269d06.JPG / 156 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Conselheiro Nébias, Campos Elíseos - São Paulo / 750000 /  /  / ","5. Mesmo bairro / 894880459-187.14869816658174IMG20250428143547HDR.jpg / 136 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Avenida Rio Branco, Campos Elíseos - São Paulo / 710000 /  /  / ",,,,,
12741,894651483,32213323,6/17/2025,13:00,405000,388740,,Rua Curuena,03380-160,Vila Formosa,São Paulo,-23.573932,-46.5331722,402500,1,3,0,1,Apartamento,73,210501,894651483-453.51722436968254IMG7360.jpg,244,1,22,5/14/2025,-0.0519,45704,Canceladas em negociação,324000,892923742,893812098,894073861,894544764,894713034,893230376,893570094,894361807,894791680,"2. Mesma rua / 892923742-476.0657982211991quintoandar4085.jpg / 70 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 410000 / Super preço /  / ","3. Menos de 500m / 893812098-575.413350304187GENI1305.jpg / 68 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 440000 /  /  / Muitas visitas","1. Mesmo Condomínio / 894073861-413.0158986664222AVS1284.jpg / 67 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 385000 / Super preço /  / Muitas visitas","3. Menos de 500m / 894544764-667.6588893378065IMG0491.jpg / 64 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 390000 /  /  / ","3. Menos de 500m / 894713034-102.75921483837547IMG0917.JPG / 69 m² | 3quarto(s) | 1 ban. | 2 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 390000 /  / Redução recente / ","3. Menos de 500m / 893230376-36.86127051261978530376.JPG / 78 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 350000 /  /  / Muitas visitas","3. Menos de 500m / 893570094-599.5866838081372MG9543.jpg / 74 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 399000 /  /  / Muitas visitas","3. Menos de 500m / 894361807-106.50378042348319IMG0192.jpg / 64 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 325000 /  /  / Muitas visitas","2. Mesma rua / 894791680-171.0232685639372283bfc5e7-725b-46ff-b334-dddb683d8840-LEAD3P-785a2b16-4e5b-4f98-8aad-f3daf907c13e.jpg / 72 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 370000 /  /  / "
